s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 9.420E+02, 7.575E+02, 0.000E+00, 6.479E+02, 0.000E+00, 7.574E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.497E+02, 0.000E+00
 9.440E+02, 7.575E+02, 0.000E+00, 6.479E+02, 0.000E+00, 7.574E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.498E+02, 0.000E+00
 9.460E+02, 7.575E+02, 0.000E+00, 6.479E+02, 0.000E+00, 7.574E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.498E+02, 0.000E+00
 9.480E+02, 7.575E+02, 0.000E+00, 6.479E+02, 0.000E+00, 7.574E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.499E+02, 0.000E+00
 9.500E+02, 7.575E+02, 0.000E+00, 6.479E+02, 0.000E+00, 7.574E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.499E+02, 0.000E+00
 9.520E+02, 7.575E+02, 0.000E+00, 6.479E+02, 0.000E+00, 7.574E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.500E+02, 0.000E+00
 9.540E+02, 7.575E+02, 0.000E+00, 6.479E+02, 0.000E+00, 7.574E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.500E+02, 0.000E+00
 9.560E+02, 7.575E+02, 0.000E+00, 6.480E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.501E+02, 0.000E+00
 9.580E+02, 7.575E+02, 0.000E+00, 6.480E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.501E+02, 0.000E+00
 9.600E+02, 7.575E+02, 0.000E+00, 6.480E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.502E+02, 0.000E+00
 9.620E+02, 7.575E+02, 0.000E+00, 6.480E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.502E+02, 0.000E+00
 9.640E+02, 7.575E+02, 0.000E+00, 6.480E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.503E+02, 0.000E+00
 9.660E+02, 7.575E+02, 0.000E+00, 6.480E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.503E+02, 0.000E+00
 9.680E+02, 7.575E+02, 0.000E+00, 6.480E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.504E+02, 0.000E+00
 9.700E+02, 7.575E+02, 0.000E+00, 6.480E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.504E+02, 0.000E+00
 9.720E+02, 7.575E+02, 0.000E+00, 6.481E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.505E+02, 0.000E+00
 9.740E+02, 7.575E+02, 0.000E+00, 6.481E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.505E+02, 0.000E+00
 9.760E+02, 7.575E+02, 0.000E+00, 6.481E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.506E+02, 0.000E+00
 9.780E+02, 7.575E+02, 0.000E+00, 6.481E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.506E+02, 0.000E+00
 9.800E+02, 7.575E+02, 0.000E+00, 6.481E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.507E+02, 0.000E+00
 9.820E+02, 7.575E+02, 0.000E+00, 6.481E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.507E+02, 0.000E+00
 9.840E+02, 7.575E+02, 0.000E+00, 6.481E+02, 0.000E+00, 7.575E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.508E+02, 0.000E+00
 9.860E+02, 7.575E+02, 0.000E+00, 6.481E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.508E+02, 0.000E+00
 9.880E+02, 7.575E+02, 0.000E+00, 6.481E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.509E+02, 0.000E+00
 9.900E+02, 7.575E+02, 0.000E+00, 6.482E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.509E+02, 0.000E+00
 9.920E+02, 7.575E+02, 0.000E+00, 6.482E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.510E+02, 0.000E+00
 9.940E+02, 7.575E+02, 0.000E+00, 6.482E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.510E+02, 0.000E+00
 9.960E+02, 7.575E+02, 0.000E+00, 6.482E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.511E+02, 0.000E+00
 9.980E+02, 7.575E+02, 0.000E+00, 6.482E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.511E+02, 0.000E+00
 1.000E+03, 7.575E+02, 0.000E+00, 6.482E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.512E+02, 0.000E+00
 1.002E+03, 7.575E+02, 0.000E+00, 6.482E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.512E+02, 0.000E+00
 1.004E+03, 7.575E+02, 0.000E+00, 6.482E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.169E+02, 0.000E+00, 7.512E+02, 0.000E+00
 1.006E+03, 7.575E+02, 0.000E+00, 6.482E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.513E+02, 0.000E+00
 1.008E+03, 7.575E+02, 0.000E+00, 6.482E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.513E+02, 0.000E+00
 1.010E+03, 7.575E+02, 0.000E+00, 6.483E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.514E+02, 0.000E+00
 1.012E+03, 7.575E+02, 0.000E+00, 6.483E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.514E+02, 0.000E+00
 1.014E+03, 7.575E+02, 0.000E+00, 6.483E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.515E+02, 0.000E+00
 1.016E+03, 7.575E+02, 0.000E+00, 6.483E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.515E+02, 0.000E+00
 1.018E+03, 7.575E+02, 0.000E+00, 6.483E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.516E+02, 0.000E+00
 1.020E+03, 7.575E+02, 0.000E+00, 6.483E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.516E+02, 0.000E+00
 1.022E+03, 7.575E+02, 0.000E+00, 6.483E+02, 0.000E+00, 7.576E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.516E+02, 0.000E+00
 1.024E+03, 7.575E+02, 0.000E+00, 6.483E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.517E+02, 0.000E+00
 1.026E+03, 7.575E+02, 0.000E+00, 6.483E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.517E+02, 0.000E+00
 1.028E+03, 7.575E+02, 0.000E+00, 6.483E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.518E+02, 0.000E+00
 1.030E+03, 7.575E+02, 0.000E+00, 6.483E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.518E+02, 0.000E+00
 1.032E+03, 7.575E+02, 0.000E+00, 6.484E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.518E+02, 0.000E+00
 1.034E+03, 7.575E+02, 0.000E+00, 6.484E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.519E+02, 0.000E+00
 1.036E+03, 7.575E+02, 0.000E+00, 6.484E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.519E+02, 0.000E+00
 1.038E+03, 7.575E+02, 0.000E+00, 6.484E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.520E+02, 0.000E+00
 1.040E+03, 7.575E+02, 0.000E+00, 6.484E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.520E+02, 0.000E+00
 1.042E+03, 7.575E+02, 0.000E+00, 6.484E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.521E+02, 0.000E+00
 1.044E+03, 7.575E+02, 0.000E+00, 6.484E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.521E+02, 0.000E+00
 1.046E+03, 7.575E+02, 0.000E+00, 6.484E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.521E+02, 0.000E+00
 1.048E+03, 7.575E+02, 0.000E+00, 6.484E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.522E+02, 0.000E+00
 1.050E+03, 7.575E+02, 0.000E+00, 6.484E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.522E+02, 0.000E+00
 1.052E+03, 7.575E+02, 0.000E+00, 6.484E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.523E+02, 0.000E+00
 1.054E+03, 7.575E+02, 0.000E+00, 6.484E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.523E+02, 0.000E+00
 1.056E+03, 7.575E+02, 0.000E+00, 6.484E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.523E+02, 0.000E+00
 1.058E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.524E+02, 0.000E+00
 1.060E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.524E+02, 0.000E+00
 1.062E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.170E+02, 0.000E+00, 7.524E+02, 0.000E+00
 1.064E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.525E+02, 0.000E+00
 1.066E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.525E+02, 0.000E+00
 1.068E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.526E+02, 0.000E+00
 1.070E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.577E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.526E+02, 0.000E+00
 1.072E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.526E+02, 0.000E+00
 1.074E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.527E+02, 0.000E+00
 1.076E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.527E+02, 0.000E+00
 1.078E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.527E+02, 0.000E+00
 1.080E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.528E+02, 0.000E+00
 1.082E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.528E+02, 0.000E+00
 1.084E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.528E+02, 0.000E+00
 1.086E+03, 7.575E+02, 0.000E+00, 6.485E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.529E+02, 0.000E+00
 1.088E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.529E+02, 0.000E+00
 1.090E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.530E+02, 0.000E+00
 1.092E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.530E+02, 0.000E+00
 1.094E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.530E+02, 0.000E+00
 1.096E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.531E+02, 0.000E+00
 1.098E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.531E+02, 0.000E+00
 1.100E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.531E+02, 0.000E+00
 1.102E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.532E+02, 0.000E+00
 1.104E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.532E+02, 0.000E+00
 1.106E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.532E+02, 0.000E+00
 1.108E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.533E+02, 0.000E+00
 1.110E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.533E+02, 0.000E+00
 1.112E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.533E+02, 0.000E+00
 1.114E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.534E+02, 0.000E+00
 1.116E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.534E+02, 0.000E+00
 1.118E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.534E+02, 0.000E+00
 1.120E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.535E+02, 0.000E+00
 1.122E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.535E+02, 0.000E+00
 1.124E+03, 7.575E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.535E+02, 0.000E+00
 1.126E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.536E+02, 0.000E+00
 1.128E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.536E+02, 0.000E+00
 1.130E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.536E+02, 0.000E+00
 1.132E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.536E+02, 0.000E+00
 1.134E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.537E+02, 0.000E+00
 1.136E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.537E+02, 0.000E+00
 1.138E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.537E+02, 0.000E+00
 1.140E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.578E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.538E+02, 0.000E+00
 1.142E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.538E+02, 0.000E+00
 1.144E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.538E+02, 0.000E+00
 1.146E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.539E+02, 0.000E+00
 1.148E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.539E+02, 0.000E+00
 1.150E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.539E+02, 0.000E+00
 1.152E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.539E+02, 0.000E+00
 1.154E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.540E+02, 0.000E+00
 1.156E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.540E+02, 0.000E+00
 1.158E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.540E+02, 0.000E+00
 1.160E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.171E+02, 0.000E+00, 7.541E+02, 0.000E+00
 1.162E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.541E+02, 0.000E+00
 1.164E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.541E+02, 0.000E+00
 1.166E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.541E+02, 0.000E+00
 1.168E+03, 7.575E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.542E+02, 0.000E+00
 1.170E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.542E+02, 0.000E+00
 1.172E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.542E+02, 0.000E+00
 1.174E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.543E+02, 0.000E+00
 1.176E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.543E+02, 0.000E+00
 1.178E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.543E+02, 0.000E+00
 1.180E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.543E+02, 0.000E+00
 1.182E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.544E+02, 0.000E+00
 1.184E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.544E+02, 0.000E+00
 1.186E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.544E+02, 0.000E+00
 1.188E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.544E+02, 0.000E+00
 1.190E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.545E+02, 0.000E+00
 1.192E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.545E+02, 0.000E+00
 1.194E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.545E+02, 0.000E+00
 1.196E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.546E+02, 0.000E+00
 1.198E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.546E+02, 0.000E+00
 1.200E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.546E+02, 0.000E+00
 1.202E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.546E+02, 0.000E+00
 1.204E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.547E+02, 0.000E+00
 1.206E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.547E+02, 0.000E+00
 1.208E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.547E+02, 0.000E+00
 1.210E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.547E+02, 0.000E+00
 1.212E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.548E+02, 0.000E+00
 1.214E+03, 7.575E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.548E+02, 0.000E+00
 1.216E+03, 7.576E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.548E+02, 0.000E+00
 1.218E+03, 7.576E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.548E+02, 0.000E+00
 1.220E+03, 7.576E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.549E+02, 0.000E+00
 1.222E+03, 7.576E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.549E+02, 0.000E+00
 1.224E+03, 7.576E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.549E+02, 0.000E+00
 1.226E+03, 7.576E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.549E+02, 0.000E+00
 1.228E+03, 7.576E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.549E+02, 0.000E+00
 1.230E+03, 7.576E+02, 0.000E+00, 6.488E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.550E+02, 0.000E+00
 1.232E+03, 7.576E+02, 0.000E+00, 6.489E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.550E+02, 0.000E+00
 1.234E+03, 7.576E+02, 0.000E+00, 6.489E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.550E+02, 0.000E+00
 1.236E+03, 7.576E+02, 0.000E+00, 6.489E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.550E+02, 0.000E+00
 1.238E+03, 7.576E+02, 0.000E+00, 6.489E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.551E+02, 0.000E+00
 1.240E+03, 7.576E+02, 0.000E+00, 6.489E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.551E+02, 0.000E+00
 1.242E+03, 7.576E+02, 0.000E+00, 6.489E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.551E+02, 0.000E+00
 1.244E+03, 7.576E+02, 0.000E+00, 6.489E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.551E+02, 0.000E+00
 1.246E+03, 7.576E+02, 0.000E+00, 6.489E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.248E+03, 7.576E+02, 0.000E+00, 6.489E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.250E+03, 7.576E+02, 0.000E+00, 6.489E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.252E+03, 7.576E+02, 0.000E+00, 6.489E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.254E+03, 7.576E+02, 0.000E+00, 6.489E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.256E+03, 7.576E+02, 0.000E+00, 6.489E+02, 0.000E+00, 7.579E+02, 0.000E+00, 8.172E+02, 0.000E+00, 7.553E+02, 0.000E+00
